Symbol,Name,Market Cap,Industry,Sector
GTI,Graphjet Technology,1045168832,specialty-chemicals,Basic-Materials
PRM,"Perimeter Solutions, SA",1029751616,specialty-chemicals,Basic-Materials
MATV,"Mativ Holdings, Inc.",990437440,specialty-chemicals,Basic-Materials
KOP,Koppers Holdings Inc.,931649600,specialty-chemicals,Basic-Materials
ODC,Oil-Dri Corporation of America,559791168,specialty-chemicals,Basic-Materials
HDSN,"Hudson Technologies, Inc.",415514528,specialty-chemicals,Basic-Materials
FF,FutureFuel Corp.,235446016,specialty-chemicals,Basic-Materials
CMT,"Core Molding Technologies, Inc.",169722288,specialty-chemicals,Basic-Materials
NEM,Newmont Corporation,46886670336,gold,Basic-Materials
AU,AngloGold Ashanti plc,9704157184,gold,Basic-Materials
RGLD,"Royal Gold, Inc.",8038500864,gold,Basic-Materials
SA,Seabridge Gold Inc.,1291516032,gold,Basic-Materials
CMCL,Caledonia Mining Corporation Plc,187534176,gold,Basic-Materials
CTGO,"Contango Ore, Inc.",184183824,gold,Basic-Materials
SCCO,Southern Copper Corporation,89225322496,copper,Basic-Materials
FCX,Freeport-McMoRan Inc.,72647999488,copper,Basic-Materials
IE,Ivanhoe Electric Inc.,1294503296,copper,Basic-Materials
CRH,CRH plc,55217963008,building-materials,Basic-Materials
MLM,"Martin Marietta Materials, Inc.",36431208448,building-materials,Basic-Materials
VMC,Vulcan Materials Company,34972721152,building-materials,Basic-Materials
EXP,Eagle Materials Inc.,8995636224,building-materials,Basic-Materials
SUM,"Summit Materials, Inc.",6923848192,building-materials,Basic-Materials
BCC,Boise Cascade Company,5382614528,building-materials,Basic-Materials
KNF,Knife River Corporation,4471600128,building-materials,Basic-Materials
TGLS,Tecnoglass Inc.,2560380160,building-materials,Basic-Materials
USLM,"United States Lime & Minerals, Inc.",1942195712,building-materials,Basic-Materials
SMID,Smith-Midland Corporation,196101392,building-materials,Basic-Materials
NUE,Nucor Corporation,41737322496,steel,Basic-Materials
STLD,"Steel Dynamics, Inc.",21397082112,steel,Basic-Materials
RS,"Reliance, Inc.",16641080320,steel,Basic-Materials
CLF,Cleveland-Cliffs Inc.,8368377856,steel,Basic-Materials
X,United States Steel Corporation,8199040000,steel,Basic-Materials
CMC,Commercial Metals Company,6468077568,steel,Basic-Materials
WS,"Worthington Steel, Inc.",1679775872,steel,Basic-Materials
MTUS,Metallus Inc.,926085376,steel,Basic-Materials
ZEUS,"Olympic Steel, Inc.",640675392,steel,Basic-Materials
RDUS,"Radius Recycling, Inc.",499762112,steel,Basic-Materials
USAP,"Universal Stainless & Alloy Products, Inc.",266012640,steel,Basic-Materials
MSB,Mesabi Trust,218579200,steel,Basic-Materials
FRD,"Friedman Industries, Incorporated",134363728,steel,Basic-Materials
CTVA,"Corteva, Inc.",39839150080,agricultural-inputs,Basic-Materials
CF,"CF Industries Holdings, Inc.",13542318080,agricultural-inputs,Basic-Materials
MOS,The Mosaic Company,9217551360,agricultural-inputs,Basic-Materials
FMC,FMC Corporation,7719931392,agricultural-inputs,Basic-Materials
SMG,The Scotts Miracle-Gro Company,3999074816,agricultural-inputs,Basic-Materials
UAN,"CVR Partners, LP",853495168,agricultural-inputs,Basic-Materials
BIOX,Bioceres Crop Solutions Corp.,735319808,agricultural-inputs,Basic-Materials
LVRO,Lavoro Limited,699648000,agricultural-inputs,Basic-Materials
AVD,American Vanguard Corporation,327806272,agricultural-inputs,Basic-Materials
IPI,"Intrepid Potash, Inc.",275538656,agricultural-inputs,Basic-Materials
DOW,Dow Inc.,40110870528,chemicals,Basic-Materials
CE,Celanese Corporation,17534357504,chemicals,Basic-Materials
HUN,Huntsman Corporation,4243591936,chemicals,Basic-Materials
TROX,Tronox Holdings plc,2973687040,chemicals,Basic-Materials
GPRE,Green Plains Inc.,1303877504,chemicals,Basic-Materials
REX,REX American Resources Corporation,999986368,chemicals,Basic-Materials
WLKP,Westlake Chemical Partners LP,778540992,chemicals,Basic-Materials
LXU,"LSB Industries, Inc.",608836864,chemicals,Basic-Materials
ASIX,AdvanSix Inc.,593413696,chemicals,Basic-Materials
MP,MP Materials Corp.,2547473152,other-industrial-metals-mining,Basic-Materials
MTRN,Materion Corporation,2222974464,other-industrial-metals-mining,Basic-Materials
GSM,Ferroglobe PLC,1008394944,other-industrial-metals-mining,Basic-Materials
NEXA,Nexa Resources S.A.,970777856,other-industrial-metals-mining,Basic-Materials
CRML,Critical Metals Corp.,813951808,other-industrial-metals-mining,Basic-Materials
LZM,Lifezone Metals Limited,569564416,other-industrial-metals-mining,Basic-Materials
CMP,"Compass Minerals International, Inc.",526719072,other-industrial-metals-mining,Basic-Materials
PLL,Piedmont Lithium Inc.,258138112,other-industrial-metals-mining,Basic-Materials
SSD,"Simpson Manufacturing Co., Inc.",7683979264,lumber-wood-production,Basic-Materials
UFPI,"UFP Industries, Inc.",7177462784,lumber-wood-production,Basic-Materials
AA,Alcoa Corporation,6602421248,aluminum,Basic-Materials
CSTM,Constellium SE,2967232000,aluminum,Basic-Materials
CENX,Century Aluminum Company,1558295296,aluminum,Basic-Materials
AMR,"Alpha Metallurgical Resources, Inc.",4328406016,coking-coal,Basic-Materials
HCC,"Warrior Met Coal, Inc.",3463875584,coking-coal,Basic-Materials
ARCH,"Arch Resources, Inc.",2924578816,coking-coal,Basic-Materials
SXC,"SunCoke Energy, Inc.",866818496,coking-coal,Basic-Materials
GATO,"Gatos Silver, Inc.",675206592,other-precious-metals-mining,Basic-Materials
MUX,McEwen Mining Inc.,581047488,other-precious-metals-mining,Basic-Materials
SLVM,Sylvamo Corporation,2694181376,paper-paper-products,Basic-Materials
CLW,Clearwater Paper Corporation,754201792,paper-paper-products,Basic-Materials
AMT,American Tower Corporation,84868038656,reit-specialty,Real-Estate
EQIX,"Equinix, Inc.",66414907392,reit-specialty,Real-Estate
DLR,"Digital Realty Trust, Inc.",46894911488,reit-specialty,Real-Estate
CCI,Crown Castle Inc.,42318196736,reit-specialty,Real-Estate
WY,Weyerhaeuser Company,22665140224,reit-specialty,Real-Estate
IRM,Iron Mountain Incorporated,22078777344,reit-specialty,Real-Estate
SBAC,SBA Communications Corporation,20830547968,reit-specialty,Real-Estate
LAMR,Lamar Advertising Company,11765894144,reit-specialty,Real-Estate
GLPI,"Gaming and Leisure Properties, Inc.",11728842752,reit-specialty,Real-Estate
RYN,Rayonier Inc.,4425815040,reit-specialty,Real-Estate
PCH,PotlatchDeltic Corporation,3339344384,reit-specialty,Real-Estate
EPR,EPR Properties,3178249216,reit-specialty,Real-Estate
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",2982971648,reit-specialty,Real-Estate
OUT,OUTFRONT Media Inc.,2503144192,reit-specialty,Real-Estate
FPI,Farmland Partners Inc.,553306560,reit-specialty,Real-Estate
LAND,Gladstone Land Corporation,465678144,reit-specialty,Real-Estate
PLD,"Prologis, Inc.",98037620736,reit-industrial,Real-Estate
PSA,Public Storage,46829838336,reit-industrial,Real-Estate
EXR,Extra Space Storage Inc.,31051509760,reit-industrial,Real-Estate
REXR,"Rexford Industrial Realty, Inc.",9916252160,reit-industrial,Real-Estate
CUBE,CubeSmart,9446395904,reit-industrial,Real-Estate
EGP,"EastGroup Properties, Inc.",7696347648,reit-industrial,Real-Estate
STAG,"STAG Industrial, Inc.",6550074880,reit-industrial,Real-Estate
COLD,"Americold Realty Trust, Inc.",6470317568,reit-industrial,Real-Estate
FR,"First Industrial Realty Trust, Inc.",6425008128,reit-industrial,Real-Estate
TRNO,Terreno Realty Corporation,5298109440,reit-industrial,Real-Estate
NSA,National Storage Affiliates Trust,4597758464,reit-industrial,Real-Estate
IIPR,"Innovative Industrial Properties, Inc.",3101415168,reit-industrial,Real-Estate
LXP,LXP Industrial Trust,2573629440,reit-industrial,Real-Estate
AVB,"AvalonBay Communities, Inc.",27414497280,reit-residential,Real-Estate
EQR,Equity Residential,24978044928,reit-residential,Real-Estate
INVH,Invitation Homes Inc.,21065113600,reit-residential,Real-Estate
ESS,"Essex Property Trust, Inc.",16637580288,reit-residential,Real-Estate
MAA,"Mid-America Apartment Communities, Inc.",15954546688,reit-residential,Real-Estate
SUI,"Sun Communities, Inc.",15247123456,reit-residential,Real-Estate
AMH,American Homes 4 Rent,14936915968,reit-residential,Real-Estate
UDR,"UDR, Inc.",14411105280,reit-residential,Real-Estate
ELS,"Equity LifeStyle Properties, Inc.",12387410944,reit-residential,Real-Estate
CPT,Camden Property Trust,11394665472,reit-residential,Real-Estate
AIRC,Apartment Income REIT Corp.,5598112768,reit-residential,Real-Estate
IRT,"Independence Realty Trust, Inc.",3772589312,reit-residential,Real-Estate
NXRT,"NexPoint Residential Trust, Inc.",1802647552,reit-residential,Real-Estate
VRE,"Veris Residential, Inc.",1510033664,reit-residential,Real-Estate
ELME,Elme Communities,1339422336,reit-residential,Real-Estate
AIV,Apartment Investment and Management Company,1187458432,reit-residential,Real-Estate
CSR,Centerspace,1082601600,reit-residential,Real-Estate
UMH,"UMH Properties, Inc.",1081408512,reit-residential,Real-Estate
BRT,BRT Apartments Corp.,346004736,reit-residential,Real-Estate
SPG,"Simon Property Group, Inc.",53544144896,reit-retail,Real-Estate
O,Realty Income Corporation,47587147776,reit-retail,Real-Estate
KIM,Kimco Realty Corporation,12875654144,reit-retail,Real-Estate
REG,Regency Centers Corporation,10966978560,reit-retail,Real-Estate
FRT,Federal Realty Investment Trust,8526394368,reit-retail,Real-Estate
NNN,"NNN REIT, Inc.",7663987712,reit-retail,Real-Estate
BRX,Brixmor Property Group Inc.,6685825024,reit-retail,Real-Estate
ADC,Agree Realty Corporation,5935251456,reit-retail,Real-Estate
KRG,Kite Realty Group Trust,4705162752,reit-retail,Real-Estate
PECO,"Phillips Edison & Company, Inc.",4502188032,reit-retail,Real-Estate
MAC,The Macerich Company,3220308736,reit-retail,Real-Estate
SKT,Tanger Inc.,3002833152,reit-retail,Real-Estate
SITC,SITE Centers Corp.,2929285632,reit-retail,Real-Estate
FCPT,"Four Corners Property Trust, Inc.",2223318016,reit-retail,Real-Estate
UE,Urban Edge Properties,2123197952,reit-retail,Real-Estate
AKR,Acadia Realty Trust,1863754880,reit-retail,Real-Estate
IVT,InvenTrust Properties Corp.,1702971136,reit-retail,Real-Estate
ROIC,Retail Opportunity Investments Corp.,1577880576,reit-retail,Real-Estate
GTY,Getty Realty Corp.,1492190336,reit-retail,Real-Estate
NTST,NETSTREIT Corp.,1281838080,reit-retail,Real-Estate
BFS,"Saul Centers, Inc.",1207564288,reit-retail,Real-Estate
ALEX,"Alexander & Baldwin, Inc.",1194140032,reit-retail,Real-Estate
ALX,"Alexander's, Inc.",1091938560,reit-retail,Real-Estate
CBL,"CBL & Associates Properties, Inc.",693862400,reit-retail,Real-Estate
WSR,Whitestone REIT,586568704,reit-retail,Real-Estate
SRG,Seritage Growth Properties,523857888,reit-retail,Real-Estate
WELL,Welltower Inc.,57114157056,reit-healthcare-facilities,Real-Estate
VTR,"Ventas, Inc.",18939375616,reit-healthcare-facilities,Real-Estate
DOC,"Healthpeak Properties, Inc.",13350744064,reit-healthcare-facilities,Real-Estate
OHI,"Omega Healthcare Investors, Inc.",7962616320,reit-healthcare-facilities,Real-Estate
HR,Healthcare Realty Trust Incorporated,5743873536,reit-healthcare-facilities,Real-Estate
CTRE,"CareTrust REIT, Inc.",3547337984,reit-healthcare-facilities,Real-Estate
SBRA,"Sabra Health Care REIT, Inc.",3319652608,reit-healthcare-facilities,Real-Estate
NHI,"National Health Investors, Inc.",2810452992,reit-healthcare-facilities,Real-Estate
AHR,"American Healthcare REIT, Inc.",1658886016,reit-healthcare-facilities,Real-Estate
LTC,"LTC Properties, Inc.",1454252160,reit-healthcare-facilities,Real-Estate
CHCT,Community Healthcare Trust Incorporated,675078272,reit-healthcare-facilities,Real-Estate
GMRE,Global Medical REIT Inc.,592935808,reit-healthcare-facilities,Real-Estate
STRW,"Strawberry Fields REIT, Inc.",517797664,reit-healthcare-facilities,Real-Estate
CSGP,"CoStar Group, Inc.",37253042176,real-estate-services,Real-Estate
CBRE,"CBRE Group, Inc.",26584852480,real-estate-services,Real-Estate
JLL,Jones Lang LaSalle Incorporated,8811699200,real-estate-services,Real-Estate
DBRG,"DigitalBridge Group, Inc.",2554683648,real-estate-services,Real-Estate
NMRK,"Newmark Group, Inc.",2443743744,real-estate-services,Real-Estate
CWK,Cushman & Wakefield plc,2295051008,real-estate-services,Real-Estate
EXPI,"eXp World Holdings, Inc.",1799322240,real-estate-services,Real-Estate
MMI,"Marcus & Millichap, Inc.",1287061632,real-estate-services,Real-Estate
KW,"Kennedy-Wilson Holdings, Inc.",1206756352,real-estate-services,Real-Estate
RDFN,Redfin Corporation,740720192,real-estate-services,Real-Estate
FRPH,"FRP Holdings, Inc.",589018624,real-estate-services,Real-Estate
HOUS,Anywhere Real Estate Inc.,559979264,real-estate-services,Real-Estate
RMR,The RMR Group Inc.,405018880,real-estate-services,Real-Estate
MLP,"Maui Land & Pineapple Company, Inc.",395981728,real-estate-services,Real-Estate
TCI,"Transcontinental Realty Investors, Inc.",243715216,real-estate-services,Real-Estate
RMAX,"RE/MAX Holdings, Inc.",242190384,real-estate-services,Real-Estate
OPAD,Offerpad Solutions Inc.,202034064,real-estate-services,Real-Estate
STHO,Star Holdings,168226544,real-estate-services,Real-Estate
GYRO,"Gyrodyne, LLC",17462522,real-estate-services,Real-Estate
ARE,"Alexandria Real Estate Equities, Inc.",21075150848,reit-office,Real-Estate
BXP,"Boston Properties, Inc.",9545437184,reit-office,Real-Estate
VNO,Vornado Realty Trust,5440337920,reit-office,Real-Estate
KRC,Kilroy Realty Corporation,4021281792,reit-office,Real-Estate
CUZ,Cousins Properties Incorporated,3565153536,reit-office,Real-Estate
SLG,SL Green Realty Corp.,3351319808,reit-office,Real-Estate
HIW,"Highwoods Properties, Inc.",2895095296,reit-office,Real-Estate
CDP,COPT Defense Properties,2815776256,reit-office,Real-Estate
DEI,"Douglas Emmett, Inc.",2745831936,reit-office,Real-Estate
ESBA,"Empire State Realty OP, L.P.",2528614144,reit-office,Real-Estate
EQC,Equity Commonwealth,2022548480,reit-office,Real-Estate
JBGS,JBG SMITH Properties,1365680128,reit-office,Real-Estate
DEA,"Easterly Government Properties, Inc.",1234355712,reit-office,Real-Estate
PDM,"Piedmont Office Realty Trust, Inc.",856086784,reit-office,Real-Estate
HPP,"Hudson Pacific Properties, Inc.",793192128,reit-office,Real-Estate
PKST,Peakstone Realty Trust,504127328,reit-office,Real-Estate
PSTL,"Postal Realty Trust, Inc.",385961632,reit-office,Real-Estate
VICI,VICI Properties Inc.,30043584512,reit-diversified,Real-Estate
WPC,W. P. Carey Inc.,12403000320,reit-diversified,Real-Estate
EPRT,"Essential Properties Realty Trust, Inc.",4717484544,reit-diversified,Real-Estate
BNL,"Broadstone Net Lease, Inc.",3005762304,reit-diversified,Real-Estate
ESRT,"Empire State Realty Trust, Inc.",2516979968,reit-diversified,Real-Estate
GNL,"Global Net Lease, Inc.",1670785920,reit-diversified,Real-Estate
AAT,"American Assets Trust, Inc.",1657915392,reit-diversified,Real-Estate
SAFE,Safehold Inc.,1363690368,reit-diversified,Real-Estate
AHH,"Armada Hoffler Properties, Inc.",959724288,reit-diversified,Real-Estate
GOOD,Gladstone Commercial Corporation,557478720,reit-diversified,Real-Estate
OLP,"One Liberty Properties, Inc.",492016192,reit-diversified,Real-Estate
CTO,"CTO Realty Growth, Inc.",389601440,reit-diversified,Real-Estate
NXDT,NexPoint Diversified Real Estate Trust,240917584,reit-diversified,Real-Estate
MDV,"Modiv Industrial, Inc.",138210496,reit-diversified,Real-Estate
NLY,"Annaly Capital Management, Inc.",9683514368,reit-mortgage,Real-Estate
AGNC,AGNC Investment Corp.,6770820096,reit-mortgage,Real-Estate
STWD,"Starwood Property Trust, Inc.",6308405760,reit-mortgage,Real-Estate
RITM,Rithm Capital Corp.,5477328896,reit-mortgage,Real-Estate
BXMT,"Blackstone Mortgage Trust, Inc.",3122776064,reit-mortgage,Real-Estate
ABR,"Arbor Realty Trust, Inc.",2429958400,reit-mortgage,Real-Estate
RC,Ready Capital Corporation,1473949312,reit-mortgage,Real-Estate
ARI,"Apollo Commercial Real Estate Finance, Inc.",1428728064,reit-mortgage,Real-Estate
LADR,Ladder Capital Corp,1413162368,reit-mortgage,Real-Estate
TWO,Two Harbors Investment Corp.,1354736512,reit-mortgage,Real-Estate
CMTG,"Claros Mortgage Trust, Inc.",1288959744,reit-mortgage,Real-Estate
PMT,PennyMac Mortgage Investment Trust,1276627328,reit-mortgage,Real-Estate
MFA,"MFA Financial, Inc.",1117797888,reit-mortgage,Real-Estate
FBRT,"Franklin BSP Realty Trust, Inc.",1045481152,reit-mortgage,Real-Estate
EFC,Ellington Financial Inc.,991759936,reit-mortgage,Real-Estate
ARR,"ARMOUR Residential REIT, Inc.",927259264,reit-mortgage,Real-Estate
RWT,"Redwood Trust, Inc.",834724416,reit-mortgage,Real-Estate
BRSP,"BrightSpire Capital, Inc.",786428736,reit-mortgage,Real-Estate
DX,"Dynex Capital, Inc.",775063680,reit-mortgage,Real-Estate
KREF,KKR Real Estate Finance Trust Inc.,668879168,reit-mortgage,Real-Estate
TRTX,"TPG RE Finance Trust, Inc.",651013248,reit-mortgage,Real-Estate
NYMT,"New York Mortgage Trust, Inc.",566544512,reit-mortgage,Real-Estate
ORC,"Orchid Island Capital, Inc.",452927712,reit-mortgage,Real-Estate
IVR,Invesco Mortgage Capital Inc.,443339968,reit-mortgage,Real-Estate
ACRE,Ares Commercial Real Estate Corporation,376604384,reit-mortgage,Real-Estate
REFI,"Chicago Atlantic Real Estate Finance, Inc.",305413792,reit-mortgage,Real-Estate
NREF,"NexPoint Real Estate Finance, Inc.",298963424,reit-mortgage,Real-Estate
AOMR,"Angel Oak Mortgage REIT, Inc.",279861024,reit-mortgage,Real-Estate
SEVN,Seven Hills Realty Trust,189806512,reit-mortgage,Real-Estate
MITT,"AG Mortgage Investment Trust, Inc.",184667808,reit-mortgage,Real-Estate
EARN,Ellington Credit Company,136557040,reit-mortgage,Real-Estate
HST,"Host Hotels & Resorts, Inc.",13334955008,reit-hotel-motel,Real-Estate
RHP,"Ryman Hospitality Properties, Inc.",6254354432,reit-hotel-motel,Real-Estate
APLE,"Apple Hospitality REIT, Inc.",3557639424,reit-hotel-motel,Real-Estate
PK,Park Hotels & Resorts Inc.,3388521728,reit-hotel-motel,Real-Estate
RLJ,RLJ Lodging Trust,3356826624,reit-hotel-motel,Real-Estate
SHO,"Sunstone Hotel Investors, Inc.",2075641728,reit-hotel-motel,Real-Estate
DRH,DiamondRock Hospitality Company,1864030592,reit-hotel-motel,Real-Estate
